 0.1000E-02 0.8816E+03 -.3000E+01 0.2945E+01
 0.1000E-01 0.2204E+02 -.2000E+01 0.1343E+01
 0.1000E+00 0.4601E-01 -.1000E+01 -.1337E+01
 0.1000E+01 0.4058E-05 0.0000E+00 -.5392E+01
 0.1000E+02 0.3364E-06 0.1000E+01 -.6473E+01
 0.1000E+03 0.1720E-06 0.2000E+01 -.6765E+01
