1991    0.7294    0.6937    0.9024    1.3396    1.2536    1.2609    1.3473    1.1830    1.0985    1.0250    0.9344    0.8763    0.7406    0.9362    1.0016    1.0505    0.8859    0.6518    0.7062    0.7699    0.8114    0.8379    0.8363    0.8557    0.8872    0.9676    1.0017    0.8719    0.8140    0.7937    0.8570    0.8372    0.8543    0.7023    0.7430    0.7803
1992    1.1677    0.6688    0.8516    1.2769    1.1526    1.1537    1.1153    1.0593    0.9351    0.9304    0.8542    0.7684    0.6867    0.8850    0.9824    1.0354    0.9684    1.0865    1.1596    1.0589    1.0183    0.9865    0.9451    0.9443    0.9564    1.0203    1.0674    1.0396    1.0216    1.0038    1.0519    1.0142    0.9893    0.7845    0.8070    0.8307
1993    1.0841    0.7218    1.1471    1.2018    1.2879    1.1330    1.0588    1.0263    0.9817    0.9659    0.9190    0.8717    1.0761    1.0084    1.0044    1.0578    0.9902    1.0842    1.1207    1.0564    1.0229    1.0008    0.9673    0.9635    0.9687    1.0170    1.0494    1.0293    1.0151    1.0044    1.0352    1.0057    0.9796    0.7806    0.8003    0.8272
1994    0.8681    0.6316    0.7532    1.1211    1.1784    1.3080    1.4429    1.4192    1.0553    0.9879    0.9588    0.9272    1.1112    0.9890    1.0002    1.0502    0.9914    1.0665    1.0887    1.0394    1.0178    1.0014    0.9722    0.9715    0.9760    1.0134    1.0385    1.0229    1.0114    1.0027    1.0259    1.0019    0.9755    0.7778    0.7972    0.8240
1995    0.8216    0.5896    0.4963    0.8971    0.9911    1.1415    1.2078    1.1399    0.9960    0.9977    0.9802    0.9534    1.0964    0.9762    0.9961    1.0431    0.9894    1.0527    1.0680    1.0292    1.0125    0.9992    0.9751    0.9763    0.9816    1.0114    1.0321    1.0193    1.0113    1.0046    1.0258    1.0156    1.0088    1.0054    1.0079    1.0080
1996    0.6464    0.3282    0.6323    0.8012    0.7528    0.9643    1.1108    1.0947    1.0035    1.0237    0.9985    0.9749    1.0849    0.9663    0.9931    1.0376    0.9876    1.0411    1.0513    1.0202    1.0082    0.9970    0.9773    0.9798    0.9840    1.0093    1.0261    1.0148    1.0091    1.0034    1.0202    1.0117    1.0056    1.0037    1.0044    1.0051
1997    0.5784    0.3669    0.4814    0.8155    0.7548    0.9244    1.1223    1.0792    1.0012    1.0512    1.0203    0.9926    1.0727    0.9586    0.9909    1.0331    0.9864    1.0316    1.0383    1.0139    1.0049    0.9958    0.9806    0.9836    0.9878    1.0076    1.0206    1.0113    1.0078    1.0030    1.0156    1.0097    1.0042    1.0031    1.0035    1.0048
1998    0.5108    0.4112    0.7169    0.6617    0.8455    0.9427    1.0430    1.0118    1.0385    1.0615    1.0387    1.0159    1.0530    0.9498    0.9881    1.0272    0.9828    1.0185    1.0217    1.0040    0.9995    0.9945    0.9834    0.9870    0.9914    1.0057    1.0139    1.0074    1.0055    1.0018    1.0098    1.0064    1.0013    1.0013    1.0005    1.0019
1999    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000
2000   0.464   0.470   0.880   1.050   0.705   1.076   0.735   0.964   0.910   0.958   0.911   0.897   0.932   0.932   0.932   0.932   0.958   0.935   0.941   0.959   0.979   1.013   1.037   1.059   1.062   1.038   1.011   1.003   1.013   1.011   0.996   1.016   0.996   1.008   1.000   0.976
2001   1.444   0.846   1.325   1.194   0.764   1.067   0.806   0.917   0.935   0.935   0.946   0.891   0.954   1.160   0.835   0.901   0.960   0.922   0.940   0.968   1.003   1.034   1.070   1.093   1.086   1.042   1.005   1.008   1.025   1.025   1.004   1.033   1.010   1.025   1.016   0.999
2002   2.855   1.066   1.611   1.271   0.983   1.205   0.932   0.864   0.929   0.910   0.972   0.882   0.996   1.229   0.767   0.867   0.958   0.894   0.931   0.972   1.038   1.061   1.131   1.153   1.130   1.047   0.997   1.019   1.044   1.046   1.015   1.059   1.037   1.058   1.040   1.034
