 1991    0.3556    0.3328    0.4101    0.4502    0.4331    0.4029    0.3889    0.3803    0.4120    0.4256    0.4409    0.4398    0.4491    0.4618    0.4623    0.4621    0.4614    0.4661    0.4682    0.4710    0.4774    0.4796    0.4783    0.4751    0.4747    0.4726    0.4750    0.4768    0.4784    0.4901    0.4988    0.5011    0.5063    0.5116    0.5200    0.5234
 1992    0.4339    0.4976    0.6496    0.6795    0.6028    0.5520    0.5106    0.4915    0.5029    0.5153    0.5329    0.5345    0.5394    0.5481    0.5490    0.5532    0.5482    0.5532    0.5604    0.5601    0.5591    0.5603    0.5564    0.5515    0.5519    0.5487    0.5473    0.5509    0.5531    0.5603    0.5728    0.5731    0.5765    0.5776    0.5764    0.5844
 1993    0.6797    0.5424    0.5087    0.5432    0.5528    0.5193    0.5090    0.5351    0.5690    0.5837    0.5922    0.5921    0.6093    0.6265    0.6274    0.6288    0.6265    0.6271    0.6250    0.6236    0.6264    0.6340    0.6323    0.6205    0.6132    0.6022    0.6027    0.6058    0.6054    0.6148    0.6265    0.6283    0.6377    0.6475    0.6499    0.6557
 1994    0.7453    0.6303    0.6986    0.7321    0.6889    0.6447    0.6238    0.6161    0.6407    0.6647    0.6821    0.6970    0.7048    0.7124    0.7025    0.7084    0.7096    0.7151    0.7134    0.7138    0.7210    0.7170    0.7227    0.7318    0.7370    0.7037    0.6996    0.6953    0.6922    0.6982    0.7098    0.7078    0.7063    0.7108    0.7156    0.7253
 1995    0.9631    0.7954    0.8517    0.9193    0.8659    0.8248    0.8019    0.7936    0.8152    0.8492    0.8799    0.8612    0.8647    0.8654    0.8546    0.8578    0.8524    0.8610    0.8652    0.8289    0.8073    0.7837    0.7666    0.7661    0.7620    0.7546    0.7530    0.7499    0.7523    0.7631    0.7737    0.7666    0.7606    0.7547    0.7580    0.7629
 1996    0.9984    0.9006    0.9292    1.0239    1.0073    0.9959    0.9537    0.9293    0.9541    0.9580    0.9727    0.9562    0.9724    0.9809    0.9694    0.9779    0.9709    0.9643    0.9485    0.9367    0.9301    0.9179    0.9027    0.8896    0.8810    0.8680    0.8571    0.8511    0.8425    0.8440    0.8469    0.8478    0.8472    0.8441    0.8376    0.8354
 1997    1.1219    0.8614    0.9091    0.9160    0.9112    0.8565    0.8637    0.8671    0.9088    0.9559    0.9723    0.9835    1.0054    1.0244    1.0224    1.0326    1.0497    1.0623    1.0421    1.0412    1.0518    1.0402    1.0308    1.0067    0.9995    0.9775    0.9520    0.9328    0.9239    0.9215    0.9213    0.9102    0.9014    0.8908    0.8845    0.8953
 1998    1.0475    0.9715    1.0016    1.0660    1.0407    0.9818    0.9375    0.9205    0.9520    1.0033    1.0223    1.0253    1.0575    1.0559    1.0354    1.0209    1.0088    0.9970    0.9845    0.9795    0.9920    0.9885    0.9822    0.9799    0.9769    0.9659    0.9477    0.9468    0.9439    0.9456    0.9432    0.9424    0.9463    0.9415    0.9262    0.9235
 1999    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000    1.0000
 2000    0.8260    0.8906    0.9348    0.9131    0.8249    0.8144    0.8386    0.8321    0.8834    0.9199    0.9477    0.9494    0.9806    0.9993    1.0040    1.0145    1.0209    1.0542    1.0577    1.0592    1.0749    1.0830    1.0738    1.0773    1.0861    1.0790    1.0682    1.0675    1.0589    1.0683    1.0851    1.0780    1.0757    1.0754    1.0597    1.0576
 2001    0.7967    0.8386    0.9610    0.9372    0.8106    0.7566    0.7854    0.8006    0.8611    0.9174    0.9456    0.9598    0.9875    1.0195    1.0212    1.0291    1.0331    1.0388    1.0336    1.0427    1.0488    1.0488    1.0516    1.0544    1.0515    1.0437    1.0352    1.0385    1.0328    1.0397    1.0532    1.0552    1.0636    1.0705    1.0670    1.0750
